step_idx,event_name,unit_types,count,cycle_median,cycle_mean,cycle_max,cycle_min,cycle_sum,start_min,end_max
1691,CHOL_NB_TRSM_NUM_UPD_4_2_0,Vector,96,1.00,1.00,1,1,96,981,11045
1692,CHOL_NB_TRSM_NUM_UPD_4_2_1,Vector,96,1.00,1.00,1,1,96,983,11047
1693,CHOL_NB_TRSM_NUM_UPD_4_3_0,Vector,96,1.00,1.00,1,1,96,1250,11314
1694,CHOL_NB_TRSM_NUM_UPD_4_3_1,Vector,96,1.00,1.00,1,1,96,1252,11316
1695,CHOL_NB_TRSM_NUM_UPD_4_3_2,Vector,96,1.00,1.00,1,1,96,1254,11318
1696,CHOL_NB_TRSM_NUM_UPD_5_1_0,Vector,96,1.00,1.00,1,1,96,708,8582
1697,CHOL_NB_TRSM_NUM_UPD_5_2_0,Vector,96,1.00,1.00,1,1,96,987,11051
1698,CHOL_NB_TRSM_NUM_UPD_5_2_1,Vector,96,1.00,1.00,1,1,96,989,11053
1699,CHOL_NB_TRSM_NUM_UPD_5_3_0,Vector,96,1.00,1.00,1,1,96,1258,11322
1700,CHOL_NB_TRSM_NUM_UPD_5_3_1,Vector,96,1.00,1.00,1,1,96,1260,11324
1701,CHOL_NB_TRSM_NUM_UPD_5_3_2,Vector,96,1.00,1.00,1,1,96,1262,11326
1702,CHOL_NB_TRSM_NUM_UPD_5_4_0,Vector,96,1.00,1.00,1,1,96,1519,11583
1703,CHOL_NB_TRSM_NUM_UPD_5_4_1,Vector,96,1.00,1.00,1,1,96,1521,11585
1704,CHOL_NB_TRSM_NUM_UPD_5_4_2,Vector,96,1.00,1.00,1,1,96,1523,11587
1705,CHOL_NB_TRSM_NUM_UPD_5_4_3,Vector,96,1.00,1.00,1,1,96,1525,11589
1706,CHOL_NB_TRSM_NUM_UPD_6_1_0,Vector,96,1.00,1.00,1,1,96,712,8849
1707,CHOL_NB_TRSM_NUM_UPD_6_2_0,Vector,96,1.00,1.00,1,1,96,993,11057
1708,CHOL_NB_TRSM_NUM_UPD_6_2_1,Vector,96,1.00,1.00,1,1,96,995,11059
1709,CHOL_NB_TRSM_NUM_UPD_6_3_0,Vector,96,1.00,1.00,1,1,96,1266,11330
1710,CHOL_NB_TRSM_NUM_UPD_6_3_1,Vector,96,1.00,1.00,1,1,96,1268,11332
1711,CHOL_NB_TRSM_NUM_UPD_6_3_2,Vector,96,1.00,1.00,1,1,96,1270,11334
1712,CHOL_NB_TRSM_NUM_UPD_6_4_0,Vector,96,1.00,1.00,1,1,96,1529,11593
1713,CHOL_NB_TRSM_NUM_UPD_6_4_1,Vector,96,1.00,1.00,1,1,96,1531,11595
1714,CHOL_NB_TRSM_NUM_UPD_6_4_2,Vector,96,1.00,1.00,1,1,96,1533,11597
1715,CHOL_NB_TRSM_NUM_UPD_6_4_3,Vector,96,1.00,1.00,1,1,96,1535,11599
1716,CHOL_NB_TRSM_NUM_UPD_6_5_0,Vector,96,1.00,1.00,1,1,96,1780,11844
1717,CHOL_NB_TRSM_NUM_UPD_6_5_1,Vector,96,1.00,1.00,1,1,96,1782,11846
1718,CHOL_NB_TRSM_NUM_UPD_6_5_2,Vector,96,1.00,1.00,1,1,96,1784,11848
1719,CHOL_NB_TRSM_NUM_UPD_6_5_3,Vector,96,1.00,1.00,1,1,96,1786,11850
1720,CHOL_NB_TRSM_NUM_UPD_6_5_4,Vector,96,1.00,1.00,1,1,96,1788,11852
1721,CHOL_NB_TRSM_NUM_UPD_7_1_0,Vector,96,1.00,1.00,1,1,96,716,9108
1722,CHOL_NB_TRSM_NUM_UPD_7_2_0,Vector,96,1.00,1.00,1,1,96,999,11063
1723,CHOL_NB_TRSM_NUM_UPD_7_2_1,Vector,96,1.00,1.00,1,1,96,1001,11065
1724,CHOL_NB_TRSM_NUM_UPD_7_3_0,Vector,96,1.00,1.00,1,1,96,1274,11338
1725,CHOL_NB_TRSM_NUM_UPD_7_3_1,Vector,96,1.00,1.00,1,1,96,1276,11340
1726,CHOL_NB_TRSM_NUM_UPD_7_3_2,Vector,96,1.00,1.00,1,1,96,1278,11342
1727,CHOL_NB_TRSM_NUM_UPD_7_4_0,Vector,96,1.00,1.00,1,1,96,1539,11603
1728,CHOL_NB_TRSM_NUM_UPD_7_4_1,Vector,96,1.00,1.00,1,1,96,1541,11605
1729,CHOL_NB_TRSM_NUM_UPD_7_4_2,Vector,96,1.00,1.00,1,1,96,1543,11607
1730,CHOL_NB_TRSM_NUM_UPD_7_4_3,Vector,96,1.00,1.00,1,1,96,1545,11609
1731,CHOL_NB_TRSM_NUM_UPD_7_5_0,Vector,96,1.00,1.00,1,1,96,1792,11856
1732,CHOL_NB_TRSM_NUM_UPD_7_5_1,Vector,96,1.00,1.00,1,1,96,1794,11858
1733,CHOL_NB_TRSM_NUM_UPD_7_5_2,Vector,96,1.00,1.00,1,1,96,1796,11860
1734,CHOL_NB_TRSM_NUM_UPD_7_5_3,Vector,96,1.00,1.00,1,1,96,1798,11862
1735,CHOL_NB_TRSM_NUM_UPD_7_5_4,Vector,96,1.00,1.00,1,1,96,1800,11864
1736,CHOL_NB_TRSM_NUM_UPD_7_6_0,Vector,96,1.00,1.00,1,1,96,2031,12095
1737,CHOL_NB_TRSM_NUM_UPD_7_6_1,Vector,96,1.00,1.00,1,1,96,2033,12097
1738,CHOL_NB_TRSM_NUM_UPD_7_6_2,Vector,96,1.00,1.00,1,1,96,2035,12099
1739,CHOL_NB_TRSM_NUM_UPD_7_6_3,Vector,96,1.00,1.00,1,1,96,2037,12101
1740,CHOL_NB_TRSM_NUM_UPD_7_6_4,Vector,96,1.00,1.00,1,1,96,2039,12103
1741,CHOL_NB_TRSM_NUM_UPD_7_6_5,Vector,96,1.00,1.00,1,1,96,2041,12105
1742,CHOL_NB_TRSM_NUM_UPD_8_1_0,Vector,96,1.00,1.00,1,1,96,720,9112
1743,CHOL_NB_TRSM_NUM_UPD_8_2_0,Vector,96,1.00,1.00,1,1,96,1005,11069
1744,CHOL_NB_TRSM_NUM_UPD_8_2_1,Vector,96,1.00,1.00,1,1,96,1007,11071
1745,CHOL_NB_TRSM_NUM_UPD_8_3_0,Vector,96,1.00,1.00,1,1,96,1282,11346
1746,CHOL_NB_TRSM_NUM_UPD_8_3_1,Vector,96,1.00,1.00,1,1,96,1284,11348
1747,CHOL_NB_TRSM_NUM_UPD_8_3_2,Vector,96,1.00,1.00,1,1,96,1286,11350
1748,CHOL_NB_TRSM_NUM_UPD_8_4_0,Vector,96,1.00,1.00,1,1,96,1549,11613
1749,CHOL_NB_TRSM_NUM_UPD_8_4_1,Vector,96,1.00,1.00,1,1,96,1551,11615
1750,CHOL_NB_TRSM_NUM_UPD_8_4_2,Vector,96,1.00,1.00,1,1,96,1553,11617
1751,CHOL_NB_TRSM_NUM_UPD_8_4_3,Vector,96,1.00,1.00,1,1,96,1555,11619
1752,CHOL_NB_TRSM_NUM_UPD_8_5_0,Vector,96,1.00,1.00,1,1,96,1804,11868
1753,CHOL_NB_TRSM_NUM_UPD_8_5_1,Vector,96,1.00,1.00,1,1,96,1806,11870
1754,CHOL_NB_TRSM_NUM_UPD_8_5_2,Vector,96,1.00,1.00,1,1,96,1808,11872
1755,CHOL_NB_TRSM_NUM_UPD_8_5_3,Vector,96,1.00,1.00,1,1,96,1810,11874
1756,CHOL_NB_TRSM_NUM_UPD_8_5_4,Vector,96,1.00,1.00,1,1,96,1812,11876
1757,CHOL_NB_TRSM_NUM_UPD_8_6_0,Vector,96,1.00,1.00,1,1,96,2045,12109
1758,CHOL_NB_TRSM_NUM_UPD_8_6_1,Vector,96,1.00,1.00,1,1,96,2047,12111
1759,CHOL_NB_TRSM_NUM_UPD_8_6_2,Vector,96,1.00,1.00,1,1,96,2049,12113
1760,CHOL_NB_TRSM_NUM_UPD_8_6_3,Vector,96,1.00,1.00,1,1,96,2051,12115
1761,CHOL_NB_TRSM_NUM_UPD_8_6_4,Vector,96,1.00,1.00,1,1,96,2053,12117
1762,CHOL_NB_TRSM_NUM_UPD_8_6_5,Vector,96,1.00,1.00,1,1,96,2055,12119
1763,CHOL_NB_TRSM_NUM_UPD_8_7_0,Vector,96,1.00,1.00,1,1,96,2270,12334
1764,CHOL_NB_TRSM_NUM_UPD_8_7_1,Vector,96,1.00,1.00,1,1,96,2272,12336
1765,CHOL_NB_TRSM_NUM_UPD_8_7_2,Vector,96,1.00,1.00,1,1,96,2274,12338
1766,CHOL_NB_TRSM_NUM_UPD_8_7_3,Vector,96,1.00,1.00,1,1,96,2276,12340
1767,CHOL_NB_TRSM_NUM_UPD_8_7_4,Vector,96,1.00,1.00,1,1,96,2278,12342
1768,CHOL_NB_TRSM_NUM_UPD_8_7_5,Vector,96,1.00,1.00,1,1,96,2280,12344
1769,CHOL_NB_TRSM_NUM_UPD_8_7_6,Vector,96,1.00,1.00,1,1,96,2282,12346
1770,CHOL_NB_TRSM_NUM_UPD_9_1_0,Vector,96,1.00,1.00,1,1,96,724,9361
1771,CHOL_NB_TRSM_NUM_UPD_9_2_0,Vector,96,1.00,1.00,1,1,96,1011,11075
1772,CHOL_NB_TRSM_NUM_UPD_9_2_1,Vector,96,1.00,1.00,1,1,96,1013,11077
1773,CHOL_NB_TRSM_NUM_UPD_9_3_0,Vector,96,1.00,1.00,1,1,96,1290,11354
1774,CHOL_NB_TRSM_NUM_UPD_9_3_1,Vector,96,1.00,1.00,1,1,96,1292,11356
1775,CHOL_NB_TRSM_NUM_UPD_9_3_2,Vector,96,1.00,1.00,1,1,96,1294,11358
1776,CHOL_NB_TRSM_NUM_UPD_9_4_0,Vector,96,1.00,1.00,1,1,96,1559,11623
1777,CHOL_NB_TRSM_NUM_UPD_9_4_1,Vector,96,1.00,1.00,1,1,96,1561,11625
1778,CHOL_NB_TRSM_NUM_UPD_9_4_2,Vector,96,1.00,1.00,1,1,96,1563,11627
1779,CHOL_NB_TRSM_NUM_UPD_9_4_3,Vector,96,1.00,1.00,1,1,96,1565,11629
1780,CHOL_NB_TRSM_NUM_UPD_9_5_0,Vector,96,1.00,1.00,1,1,96,1816,11880
1781,CHOL_NB_TRSM_NUM_UPD_9_5_1,Vector,96,1.00,1.00,1,1,96,1818,11882
1782,CHOL_NB_TRSM_NUM_UPD_9_5_2,Vector,96,1.00,1.00,1,1,96,1820,11884
1783,CHOL_NB_TRSM_NUM_UPD_9_5_3,Vector,96,1.00,1.00,1,1,96,1822,11886
1784,CHOL_NB_TRSM_NUM_UPD_9_5_4,Vector,96,1.00,1.00,1,1,96,1824,11888
1785,CHOL_NB_TRSM_NUM_UPD_9_6_0,Vector,96,1.00,1.00,1,1,96,2059,12123
1786,CHOL_NB_TRSM_NUM_UPD_9_6_1,Vector,96,1.00,1.00,1,1,96,2061,12125
1787,CHOL_NB_TRSM_NUM_UPD_9_6_2,Vector,96,1.00,1.00,1,1,96,2063,12127
1788,CHOL_NB_TRSM_NUM_UPD_9_6_3,Vector,96,1.00,1.00,1,1,96,2065,12129
1789,CHOL_NB_TRSM_NUM_UPD_9_6_4,Vector,96,1.00,1.00,1,1,96,2067,12131
1790,CHOL_NB_TRSM_NUM_UPD_9_6_5,Vector,96,1.00,1.00,1,1,96,2069,12133
1791,CHOL_NB_TRSM_NUM_UPD_9_7_0,Vector,96,1.00,1.00,1,1,96,2286,12350
1792,CHOL_NB_TRSM_NUM_UPD_9_7_1,Vector,96,1.00,1.00,1,1,96,2288,12352
1793,CHOL_NB_TRSM_NUM_UPD_9_7_2,Vector,96,1.00,1.00,1,1,96,2290,12354
1794,CHOL_NB_TRSM_NUM_UPD_9_7_3,Vector,96,1.00,1.00,1,1,96,2292,12356
1795,CHOL_NB_TRSM_NUM_UPD_9_7_4,Vector,96,1.00,1.00,1,1,96,2294,12358
1796,CHOL_NB_TRSM_NUM_UPD_9_7_5,Vector,96,1.00,1.00,1,1,96,2296,12360
1797,CHOL_NB_TRSM_NUM_UPD_9_7_6,Vector,96,1.00,1.00,1,1,96,2298,12362
1798,CHOL_NB_TRSM_NUM_UPD_9_8_0,Vector,96,1.00,1.00,1,1,96,2495,12559
1799,CHOL_NB_TRSM_NUM_UPD_9_8_1,Vector,96,1.00,1.00,1,1,96,2497,12561
1800,CHOL_NB_TRSM_NUM_UPD_9_8_2,Vector,96,1.00,1.00,1,1,96,2499,12563
1801,CHOL_NB_TRSM_NUM_UPD_9_8_3,Vector,96,1.00,1.00,1,1,96,2501,12565
1802,CHOL_NB_TRSM_NUM_UPD_9_8_4,Vector,96,1.00,1.00,1,1,96,2503,12567
1803,CHOL_NB_TRSM_NUM_UPD_9_8_5,Vector,96,1.00,1.00,1,1,96,2505,12569
1804,CHOL_NB_TRSM_NUM_UPD_9_8_6,Vector,96,1.00,1.00,1,1,96,2507,12571
1805,CHOL_NB_TRSM_NUM_UPD_9_8_7,Vector,96,1.00,1.00,1,1,96,2509,12573
